CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,is_attrited,cluster,segment,pca_x,pca_y,activity_score,activity_category,future_churn_candidate,Income_Category_enc,Card_Category_enc,churn_probability,risk_label
770942283,Existing Customer,46,F,2,Unknown,Single,Less than $40K,Blue,33,4,3,2,3670.0,0,3670.0,0.797,4811,68,0.889,0.0,0,1,At-Risk Customers,0.1824531039505406,-0.2855503384509243,0.3697,Inactive,0,4,0,0.013641915,Loyal
827074758,Existing Customer,42,F,3,Uneducated,Single,Less than $40K,Blue,38,4,1,4,1538.0,868,670.0,0.828,5228,61,0.694,0.564,0,4,Deal Hunters,-0.3416035332960295,1.2439553278517612,0.5324,Moderately Active,0,4,0,2.8704215e-05,Loyal
818326083,Existing Customer,54,F,3,High School,Married,$40K - $60K,Blue,49,5,1,2,1438.3,886,552.3,0.822,4385,91,0.717,0.616,0,4,Deal Hunters,0.2596239523142212,1.7282634257790663,0.5956,Moderately Active,0,1,0,1.0941496e-07,Loyal
712292133,Attrited Customer,45,F,3,College,Married,Less than $40K,Blue,36,4,2,4,2330.0,2294,36.0,0.456,2107,40,0.333,0.985,1,4,Deal Hunters,-1.908178313792093,1.7044909450578978,0.4239,Inactive,0,4,0,0.9988777,High Risk
709449333,Existing Customer,49,M,1,High School,Single,$60K - $80K,Blue,40,6,2,2,3170.0,1428,1742.0,0.876,4097,72,0.565,0.45,0,4,Deal Hunters,-0.1774325598130229,0.8938514142169308,0.4725,Moderately Active,0,2,0,5.0298986e-06,Loyal
788840283,Existing Customer,42,F,2,Post-Graduate,Divorced,Less than $40K,Blue,26,5,2,3,2120.0,1527,593.0,0.744,4741,86,0.72,0.72,0,4,Deal Hunters,0.0674290030164122,1.8594015018977463,0.541,Moderately Active,0,4,0,7.470917e-06,Loyal
716013858,Existing Customer,53,M,0,Graduate,Single,$80K - $120K,Blue,34,3,1,4,20231.0,1434,18797.0,0.543,5002,78,0.66,0.071,0,3,Premium Customers,1.1238634372550318,-1.0400909586810927,0.5194,Moderately Active,0,3,0,4.6891384e-07,Loyal
712229283,Attrited Customer,48,F,4,Doctorate,Unknown,Unknown,Blue,24,4,2,3,1438.3,0,1438.3,0.738,2306,46,0.484,0.0,1,0,Silent Users,-0.9172667792518244,-0.5578598898322231,0.342,Inactive,0,5,0,0.9999249,High Risk
751422258,Existing Customer,45,F,4,Graduate,Married,Less than $40K,Blue,38,6,3,2,5583.0,0,5583.0,0.748,3317,71,0.821,0.0,0,1,At-Risk Customers,0.0366168328233196,-0.4738016711011065,0.3559,Inactive,0,4,0,0.00030125558,Loyal
715691808,Existing Customer,41,F,3,Uneducated,Divorced,Less than $40K,Blue,30,5,3,4,7764.0,621,7143.0,0.67,3955,72,0.756,0.08,0,1,At-Risk Customers,0.196559322309175,-0.3729587971578673,0.3751,Inactive,0,4,0,2.8237415e-05,Loyal
794273283,Attrited Customer,51,M,3,Uneducated,Single,$80K - $120K,Blue,45,3,3,3,25670.0,0,25670.0,0.952,2709,51,0.645,0.0,1,3,Premium Customers,0.061949107829873,-2.16747971818564,0.3009,Inactive,0,3,0,0.9938757,High Risk
788838033,Attrited Customer,45,M,2,College,Single,$60K - $80K,Blue,29,3,2,4,3841.0,0,3841.0,0.794,2832,48,0.846,0.0,1,0,Silent Users,-0.6779930266121071,-0.6624303806220965,0.354,Inactive,0,2,0,0.9989773,High Risk
712778658,Existing Customer,52,F,3,Graduate,Married,Less than $40K,Blue,39,4,3,3,2001.0,909,1092.0,0.772,4238,63,0.8,0.454,0,4,Deal Hunters,-0.500118581450154,0.8392607945959337,0.3956,Inactive,0,4,0,1.2085304e-05,Loyal
789580908,Existing Customer,44,F,3,High School,Single,Less than $40K,Blue,37,3,2,2,8512.0,1471,7041.0,0.867,4056,81,0.841,0.173,0,0,Silent Users,0.4715050565299514,-0.0355846213019305,0.4651,Moderately Active,0,4,0,6.8671416e-06,Loyal
778965183,Existing Customer,47,F,3,Uneducated,Divorced,$40K - $60K,Blue,30,5,3,2,5869.0,2517,3352.0,0.505,4166,85,0.809,0.429,0,4,Deal Hunters,0.2349245333062771,0.8031937546619129,0.4432,Inactive,0,1,0,4.4524928e-05,Loyal
714462558,Existing Customer,44,F,5,Unknown,Married,Unknown,Blue,36,4,2,3,5791.0,0,5791.0,0.645,4556,67,0.861,0.0,0,0,Silent Users,0.2410333875461458,-0.4289679769006546,0.4222,Inactive,0,5,0,0.0030363465,Loyal
789013833,Attrited Customer,50,M,2,High School,Married,$120K +,Silver,37,5,2,1,34516.0,399,34117.0,0.726,2118,41,0.519,0.012,1,3,Premium Customers,0.0306539498621477,-2.8881237228616894,0.329,Inactive,0,0,3,0.9973731,High Risk
800869758,Existing Customer,49,M,3,Unknown,Married,$80K - $120K,Blue,43,6,1,1,2191.0,1414,777.0,0.635,3967,76,0.767,0.645,0,4,Deal Hunters,-0.2271094334483886,1.5182444079414867,0.5578,Moderately Active,0,3,0,1.5335506e-07,Loyal
807426033,Existing Customer,37,M,2,Unknown,Single,$60K - $80K,Blue,32,4,1,1,2865.0,1176,1689.0,0.665,3462,61,0.906,0.41,0,0,Silent Users,-0.5138342988589711,0.6600449613251359,0.4924,Moderately Active,0,2,0,1.4730457e-06,Loyal
720091083,Existing Customer,43,M,4,Graduate,Married,$120K +,Blue,31,6,1,3,6467.0,1887,4580.0,0.442,4098,61,0.605,0.292,0,0,Silent Users,-0.1680309760171838,0.1633487482891931,0.4894,Moderately Active,0,0,0,9.944099e-06,Loyal
711918033,Attrited Customer,37,F,3,Unknown,Married,Less than $40K,Blue,17,3,1,3,1468.0,1074,394.0,0.697,2050,32,0.524,0.732,1,4,Deal Hunters,-1.89187247159878,1.0641933747466623,0.4375,Inactive,0,4,0,0.99390596,High Risk
709679658,Existing Customer,58,F,2,Graduate,Single,$40K - $60K,Blue,50,4,3,3,5386.0,0,5386.0,0.777,4846,84,0.68,0.0,0,1,At-Risk Customers,0.6815153426461791,-0.1858678469476208,0.4074,Inactive,0,1,0,0.0010998537,Loyal
779296908,Existing Customer,46,F,3,Graduate,Single,Less than $40K,Blue,28,5,3,3,1438.3,576,862.3,0.774,5098,66,0.833,0.4,0,4,Deal Hunters,-0.2247333511804482,0.841692080289253,0.4091,Inactive,0,4,0,0.00057407416,Loyal
720682308,Existing Customer,59,F,0,Uneducated,Single,Unknown,Blue,46,5,1,4,5402.0,892,4510.0,0.782,4770,83,0.596,0.165,0,0,Silent Users,0.6290164926368491,0.2651939044528429,0.5372,Moderately Active,0,5,0,1.2149984e-05,Loyal
714084483,Attrited Customer,49,F,3,Uneducated,Single,Unknown,Blue,36,4,2,3,3855.0,211,3644.0,0.485,1724,34,0.308,0.055,1,0,Silent Users,-1.3195965377975836,-0.7889523905850663,0.3115,Inactive,0,5,0,0.9894064,High Risk
719495958,Attrited Customer,42,F,1,Unknown,Married,Less than $40K,Blue,36,3,3,4,2983.0,0,2983.0,0.865,2509,46,0.586,0.0,1,1,At-Risk Customers,-0.8878755585734583,-0.6839793344841743,0.2865,Inactive,0,4,0,0.99972624,High Risk
789775308,Existing Customer,54,F,2,Doctorate,Divorced,Less than $40K,Blue,43,6,1,3,1438.3,1120,318.3,0.817,4880,77,0.75,0.779,0,4,Deal Hunters,-0.1585116802586562,1.9716760090940808,0.5862,Moderately Active,0,4,0,9.0241195e-07,Loyal
714726858,Attrited Customer,31,F,0,Post-Graduate,Divorced,Less than $40K,Blue,36,6,3,3,4871.0,0,4871.0,0.89,2773,34,0.789,0.0,1,1,At-Risk Customers,-1.0968626959835006,-0.9587901728610108,0.2623,Inactive,0,4,0,0.99424136,High Risk
709749483,Existing Customer,40,F,2,Graduate,Unknown,Less than $40K,Blue,29,5,1,2,2636.0,1953,683.0,0.916,4584,70,0.591,0.741,0,4,Deal Hunters,-0.3336014678332598,1.6822939503491716,0.562,Moderately Active,0,4,0,2.2351428e-07,Loyal
710926383,Existing Customer,32,F,2,Post-Graduate,Married,$40K - $60K,Blue,24,5,3,1,1553.0,1177,376.0,0.638,4549,68,0.659,0.758,0,4,Deal Hunters,-0.5720683574324036,1.7038493134489172,0.4419,Inactive,0,1,0,1.4582559e-05,Loyal
717172308,Attrited Customer,45,F,3,High School,Married,$40K - $60K,Blue,37,4,2,4,3304.0,0,3304.0,0.532,1731,32,0.28,0.0,1,0,Silent Users,-1.3454727625449563,-0.9124728132279238,0.3015,Inactive,0,1,0,0.9935429,High Risk
771795933,Attrited Customer,49,M,4,Unknown,Single,$120K +,Blue,38,3,3,4,34516.0,2517,31999.0,0.7,2376,55,0.486,0.073,1,3,Premium Customers,0.346642314858009,-2.5657397075696355,0.3129,Inactive,0,0,0,0.97778463,High Risk
785024808,Existing Customer,53,F,1,High School,Single,Less than $40K,Blue,47,6,2,3,3378.0,2134,1244.0,0.541,4464,83,0.93,0.632,0,4,Deal Hunters,0.0481292970072327,1.498298765143318,0.5214,Moderately Active,0,4,0,7.634995e-06,Loyal
710277183,Existing Customer,34,F,3,Uneducated,Single,$40K - $60K,Blue,27,3,2,4,2313.0,1775,538.0,0.773,4317,68,0.545,0.767,0,4,Deal Hunters,-0.5358803899387795,1.6913104968641046,0.4979,Moderately Active,0,1,0,3.957555e-05,Loyal
714647808,Existing Customer,49,F,0,Graduate,Single,Less than $40K,Blue,39,4,3,0,2434.0,0,2434.0,0.788,4628,73,0.622,0.0,0,1,At-Risk Customers,0.2398861630032778,-0.1448034046724731,0.3788,Inactive,0,4,0,2.9872685e-05,Loyal
709857033,Existing Customer,60,F,1,College,Single,$40K - $60K,Blue,50,5,1,3,1438.3,0,1438.3,0.578,4148,84,0.714,0.0,0,0,Silent Users,0.5362383939147617,0.1066108857294824,0.5144,Moderately Active,0,1,0,7.0140513e-06,Loyal
714283458,Existing Customer,40,M,2,College,Single,$80K - $120K,Blue,36,5,1,4,14544.0,0,14544.0,0.768,4064,92,0.769,0.0,0,0,Silent Users,1.1843806234808096,-0.6943896346264238,0.5318,Moderately Active,0,3,0,1.2337478e-07,Loyal
804829533,Attrited Customer,59,M,0,High School,Single,$60K - $80K,Blue,54,3,6,6,24621.0,471,24150.0,0.85,2864,51,0.759,0.019,1,1,At-Risk Customers,-0.1487572036474989,-2.136878553155017,0.13,High Risk,0,2,0,0.9999367,High Risk
716702358,Existing Customer,44,F,2,Unknown,Married,Less than $40K,Blue,33,5,3,2,2337.0,698,1639.0,0.836,4048,83,0.886,0.299,0,1,At-Risk Customers,0.1451435481026884,0.6929779596316271,0.4239,Inactive,0,4,0,5.294155e-06,Loyal
720028683,Existing Customer,49,F,2,High School,Married,$40K - $60K,Blue,39,5,3,4,2720.0,1926,794.0,0.602,3806,61,0.794,0.708,0,4,Deal Hunters,-0.8257331979772489,1.358159879210129,0.4103,Inactive,0,1,0,0.00029087518,Loyal
757044033,Existing Customer,44,M,2,Graduate,Unknown,$80K - $120K,Blue,37,3,1,3,1965.0,1021,944.0,0.516,3968,57,0.781,0.52,0,4,Deal Hunters,-0.6454695185503498,0.9709392009623712,0.5011,Moderately Active,0,3,0,3.8112753e-06,Loyal
719672283,Existing Customer,47,M,4,Graduate,Married,$60K - $80K,Silver,39,4,2,4,33122.0,1587,31535.0,0.475,3145,63,0.75,0.048,0,3,Premium Customers,0.7502951824343376,-2.340521426648126,0.398,Inactive,0,2,3,1.7855675e-05,Loyal
719054733,Existing Customer,52,F,0,Post-Graduate,Single,Less than $40K,Blue,40,4,3,2,1438.3,797,641.3,0.87,4673,69,0.568,0.554,0,4,Deal Hunters,-0.3548204004695855,1.232572167339713,0.4256,Inactive,0,4,0,4.6860626e-07,Loyal
793336383,Existing Customer,47,F,1,High School,Married,Less than $40K,Blue,41,3,3,4,2709.0,2034,675.0,0.606,4915,92,0.84,0.751,0,4,Deal Hunters,0.1952777212965703,1.954256544680036,0.5021,Moderately Active,0,4,0,4.5160773e-06,Loyal
795599883,Attrited Customer,57,F,2,Uneducated,Married,Unknown,Blue,51,3,6,2,2404.0,284,2120.0,0.866,2511,51,0.5,0.118,1,1,At-Risk Customers,-1.059383238491734,-0.3852980224518298,0.135,High Risk,0,5,0,0.9998901,High Risk
715650783,Existing Customer,41,M,2,High School,Married,$60K - $80K,Blue,36,6,2,2,4499.0,0,4499.0,0.765,4906,75,0.667,0.0,0,0,Silent Users,0.4821996890469387,-0.2093723654134328,0.4456,Inactive,0,2,0,0.0010178534,Loyal
711819708,Attrited Customer,33,F,3,Post-Graduate,Unknown,Unknown,Blue,25,3,2,4,4734.0,2517,2217.0,0.483,2275,55,0.897,0.532,1,4,Deal Hunters,-1.0096305899551652,0.640034237730683,0.4158,Inactive,0,5,0,0.9780577,High Risk
713041683,Attrited Customer,55,M,2,Graduate,Married,$120K +,Blue,36,3,2,4,4697.0,0,4697.0,0.544,1867,34,0.478,0.0,1,0,Silent Users,-1.217053072936196,-0.9727185821234312,0.308,Inactive,0,0,0,0.9872459,High Risk
779544708,Existing Customer,50,M,2,Unknown,Married,$120K +,Gold,35,4,5,3,34516.0,668,33848.0,0.894,3931,77,0.791,0.019,0,3,Premium Customers,1.1659304084442157,-2.3664991313247445,0.2636,Inactive,0,0,1,1.4114659e-05,Loyal
712967508,Existing Customer,47,M,3,Doctorate,Unknown,$60K - $80K,Blue,36,4,1,2,2572.0,1093,1479.0,0.615,5038,86,0.83,0.425,0,0,Silent Users,0.4496839193576465,1.1562353010431583,0.5739,Moderately Active,0,2,0,8.723621e-08,Loyal
710231433,Existing Customer,56,M,1,Uneducated,Unknown,$60K - $80K,Blue,43,5,1,4,3110.0,2378,732.0,0.974,3395,75,0.829,0.765,0,4,Deal Hunters,-0.4346712230281828,1.6988725777096527,0.5595,Moderately Active,0,2,0,2.8385566e-06,Loyal
817960533,Existing Customer,41,M,4,Unknown,Married,$60K - $80K,Blue,36,5,3,2,1734.0,857,877.0,0.752,4741,84,0.714,0.494,0,4,Deal Hunters,0.1250135536691015,1.271551548858464,0.4554,Moderately Active,0,2,0,6.059873e-07,Loyal
713431008,Existing Customer,46,F,5,High School,Married,Unknown,Blue,36,5,3,0,3562.0,0,3562.0,0.753,4198,77,0.75,0.0,0,1,At-Risk Customers,0.302636702394174,-0.1965024046499582,0.3821,Inactive,0,5,0,2.1266585e-05,Loyal
709663608,Attrited Customer,43,F,1,Graduate,Married,Less than $40K,Blue,36,4,2,4,1536.0,0,1536.0,0.571,1973,36,0.333,0.0,1,0,Silent Users,-1.250109133627706,-0.72099050324649,0.3141,Inactive,0,4,0,0.99949384,High Risk
754851783,Existing Customer,39,M,4,High School,Married,$60K - $80K,Blue,32,4,2,2,19198.0,2218,16980.0,0.802,4423,90,0.667,0.116,0,3,Premium Customers,1.1998076359015697,-0.766980140386545,0.4854,Moderately Active,0,2,0,2.6853475e-06,Loyal
808743558,Existing Customer,42,F,3,High School,Married,Unknown,Blue,37,3,3,3,4540.0,2517,2023.0,0.89,4804,66,0.737,0.554,0,4,Deal Hunters,-0.3044891384131277,0.9868106290019738,0.4204,Inactive,0,5,0,0.009779789,Loyal
778905033,Existing Customer,45,F,5,Graduate,Divorced,Less than $40K,Blue,26,3,5,2,1438.3,1226,212.3,0.638,3889,60,0.818,0.852,0,4,Deal Hunters,-1.126492333019653,1.7262525259209809,0.3069,Inactive,0,4,0,6.6552534e-06,Loyal
720844008,Existing Customer,54,F,4,Graduate,Single,Less than $40K,Blue,45,6,2,2,1990.0,1747,243.0,0.924,5216,87,0.891,0.878,0,4,Deal Hunters,0.0515760354247056,2.300427707840775,0.5657,Moderately Active,0,4,0,3.127964e-06,Loyal
714286383,Existing Customer,59,M,0,High School,Single,$120K +,Blue,36,4,3,3,3422.0,1039,2383.0,0.475,3337,65,0.512,0.304,0,1,At-Risk Customers,-0.4489195947764722,0.3417128275830812,0.3727,Inactive,0,0,0,0.00017268167,Loyal
718767183,Existing Customer,45,F,4,Post-Graduate,Unknown,Less than $40K,Blue,36,6,3,1,2192.0,1464,728.0,0.66,4905,89,0.978,0.668,0,4,Deal Hunters,0.1634411244020982,1.7450854932989932,0.4867,Moderately Active,0,4,0,8.7774947e-07,Loyal
712707408,Existing Customer,43,F,2,Unknown,Married,Less than $40K,Blue,33,4,2,2,5152.0,1713,3439.0,0.746,3919,57,1.036,0.332,0,0,Silent Users,-0.4528256733172804,0.2538487331870226,0.4233,Inactive,0,4,0,0.019301496,Loyal
789859833,Existing Customer,41,M,4,Doctorate,Unknown,Less than $40K,Blue,31,6,2,1,2515.0,1767,748.0,0.665,4388,67,0.675,0.703,0,4,Deal Hunters,-0.4889085726689777,1.5114234856300472,0.4902,Moderately Active,0,4,0,1.3181249e-06,Loyal
812411058,Attrited Customer,49,F,0,Uneducated,Single,Less than $40K,Blue,44,3,3,2,2094.0,0,2094.0,0.897,2690,46,0.484,0.0,1,1,At-Risk Customers,-0.882814906994666,-0.6109676155540904,0.289,Inactive,0,4,0,0.99996257,High Risk
712311258,Existing Customer,48,F,3,Uneducated,Single,$40K - $60K,Blue,36,5,3,3,1906.0,1259,647.0,0.932,4634,54,0.862,0.661,0,4,Deal Hunters,-0.8420113397451091,1.2582070418435256,0.4009,Inactive,0,1,0,0.014223696,Loyal
778397358,Attrited Customer,42,M,5,Unknown,Married,$60K - $80K,Blue,22,6,2,4,5096.0,0,5096.0,0.808,2574,43,0.483,0.0,1,0,Silent Users,-0.8211160409502671,-0.8330687255724829,0.3388,Inactive,0,2,0,0.999448,High Risk
715340733,Existing Customer,39,M,1,High School,Unknown,$40K - $60K,Blue,28,5,2,4,2222.0,0,2222.0,0.843,4792,62,0.722,0.0,0,0,Silent Users,0.0297981128639957,-0.2350597074229369,0.4138,Inactive,0,1,0,0.010612482,Loyal
797495958,Existing Customer,42,F,3,Unknown,Unknown,$40K - $60K,Blue,36,3,2,2,3015.0,0,3015.0,0.927,4277,80,0.951,0.0,0,0,Silent Users,0.4438409605995025,-0.0804359456817951,0.4485,Inactive,0,1,0,0.0012329546,Loyal
720384633,Existing Customer,48,M,3,Uneducated,Single,$40K - $60K,Blue,36,6,3,2,3786.0,0,3786.0,0.715,3403,70,0.489,0.0,0,1,At-Risk Customers,-0.03504502179025,-0.3578377633953823,0.3548,Inactive,0,1,0,0.000729812,Loyal
810868758,Existing Customer,39,M,3,Uneducated,Married,$40K - $60K,Blue,34,5,1,2,12078.0,1687,10391.0,0.482,2384,52,1.167,0.14,0,0,Silent Users,-0.4292560348008808,-0.8289214708565571,0.4294,Inactive,0,1,0,0.0016780244,Loyal
719105433,Existing Customer,48,F,3,College,Single,Unknown,Blue,38,3,3,3,6448.0,1087,5361.0,0.868,4990,85,0.667,0.169,0,1,At-Risk Customers,0.632432217303829,0.1785370741497369,0.4286,Inactive,0,5,0,6.579776e-06,Loyal
715609533,Attrited Customer,47,F,3,Unknown,Single,Less than $40K,Blue,35,1,3,3,5398.0,0,5398.0,0.621,1887,36,0.333,0.0,1,1,At-Risk Customers,-1.1981202951505685,-1.0255774224163323,0.2546,Inactive,0,4,0,0.9786123,High Risk
712160058,Attrited Customer,59,F,2,Uneducated,Married,Less than $40K,Blue,51,5,5,4,1438.3,0,1438.3,0.656,2146,44,0.63,0.0,1,1,At-Risk Customers,-1.192184600743999,-0.6935810578410506,0.1602,High Risk,0,4,0,0.9965791,High Risk
779130108,Attrited Customer,33,F,0,Uneducated,Single,$40K - $60K,Blue,15,3,2,6,1438.3,0,1438.3,0.835,2527,49,0.69,0.0,1,0,Silent Users,-0.7927035953191566,-0.5030924903488672,0.3521,Inactive,0,1,0,0.99516994,High Risk
712335858,Existing Customer,48,F,4,Graduate,Married,Less than $40K,Blue,36,4,3,2,2620.0,2081,539.0,0.99,4867,67,0.763,0.794,0,4,Deal Hunters,-0.5304144569808137,1.7257860983287865,0.4476,Inactive,0,4,0,5.862424e-05,Loyal
789643383,Existing Customer,49,M,2,Uneducated,Married,$60K - $80K,Blue,35,3,3,3,13435.0,0,13435.0,0.747,3575,56,1.154,0.0,0,1,At-Risk Customers,-0.0510610936760015,-1.200558396749117,0.3246,Inactive,0,2,0,0.000116066,Loyal
717733158,Existing Customer,43,F,3,Doctorate,Married,Less than $40K,Blue,29,4,2,3,3186.0,2517,669.0,0.59,4197,84,0.909,0.79,0,4,Deal Hunters,-0.1151111541833351,1.8955089435359955,0.5358,Moderately Active,0,4,0,6.862041e-06,Loyal
713205108,Existing Customer,42,F,4,Graduate,Married,$40K - $60K,Blue,27,3,1,1,1950.0,1062,888.0,0.48,3873,76,0.854,0.545,0,4,Deal Hunters,-0.1705161112118496,1.2833228883716286,0.5465,Moderately Active,0,1,0,2.2368795e-06,Loyal
719749083,Existing Customer,63,M,0,Doctorate,Single,Less than $40K,Blue,54,5,2,0,7098.0,2224,4874.0,0.864,3465,59,0.788,0.313,0,0,Silent Users,-0.4052074223144947,0.0706108164780079,0.4197,Inactive,0,4,0,5.1161594e-05,Loyal
811762383,Existing Customer,42,F,2,Graduate,Married,Less than $40K,Blue,37,4,2,1,2250.0,1788,462.0,0.523,4908,71,1.152,0.795,0,4,Deal Hunters,-0.3643358082745263,1.843124501387189,0.5159,Moderately Active,0,4,0,9.656868e-06,Loyal
708710283,Existing Customer,45,M,5,Doctorate,Married,$120K +,Silver,36,6,1,4,34516.0,2038,32478.0,1.007,4067,75,1.206,0.059,0,3,Premium Customers,1.3575946549610234,-2.1552859543103144,0.4982,Moderately Active,0,0,3,5.784732e-07,Loyal
708542283,Existing Customer,58,F,1,Doctorate,Married,Less than $40K,Blue,47,5,3,4,2495.0,2061,434.0,0.849,4399,70,0.707,0.826,0,4,Deal Hunters,-0.5716489923240173,1.823056635801756,0.4513,Moderately Active,0,4,0,8.043153e-06,Loyal
720667383,Existing Customer,39,F,2,High School,Married,Less than $40K,Blue,32,5,3,1,3086.0,2213,873.0,0.695,4684,81,0.8,0.717,0,4,Deal Hunters,-0.1068517859941881,1.6815521849505883,0.4699,Moderately Active,0,4,0,1.40658285e-05,Loyal
822952158,Existing Customer,53,F,2,Graduate,Married,Less than $40K,Blue,49,4,2,4,1520.0,0,1520.0,0.566,4256,73,0.622,0.0,0,0,Silent Users,0.1989579892033645,-0.0731127050519054,0.4319,Inactive,0,4,0,0.000112925554,Loyal
716922633,Attrited Customer,38,M,2,Uneducated,Single,$120K +,Blue,30,6,3,4,4043.0,2517,1526.0,0.602,2600,47,0.621,0.623,1,4,Deal Hunters,-1.325273183785783,0.7914350801972695,0.3525,Inactive,0,0,0,0.9934261,High Risk
709081683,Existing Customer,65,M,1,High School,Single,Less than $40K,Blue,54,3,1,3,4599.0,1438,3161.0,0.832,4208,69,0.865,0.313,0,0,Silent Users,-0.0110114557792001,0.4586375790271711,0.5116,Moderately Active,0,4,0,3.132143e-05,Loyal
710211783,Attrited Customer,38,F,4,Unknown,Married,Less than $40K,Blue,26,3,2,2,1438.3,0,1438.3,0.777,2264,39,0.625,0.0,1,0,Silent Users,-1.115179563075395,-0.6549516305596209,0.3252,Inactive,0,4,0,0.9987991,High Risk
720364158,Existing Customer,55,F,3,Graduate,Unknown,Unknown,Blue,36,4,3,3,7869.0,1251,6618.0,0.722,4314,83,0.729,0.159,0,1,At-Risk Customers,0.5027637744210661,-0.0147351428644478,0.4136,Inactive,0,5,0,1.0025368e-06,Loyal
713064783,Existing Customer,60,F,1,Unknown,Unknown,$40K - $60K,Blue,48,3,3,4,5362.0,2057,3305.0,0.763,4205,83,0.766,0.384,0,4,Deal Hunters,0.208493561913557,0.703258459957238,0.4346,Inactive,0,1,0,2.3873029e-06,Loyal
709873683,Existing Customer,60,M,0,Doctorate,Unknown,$40K - $60K,Silver,53,4,2,1,16541.0,1428,15113.0,0.846,4352,82,0.907,0.086,0,0,Silent Users,0.9033029034937576,-0.7699119759505642,0.4628,Moderately Active,0,1,3,3.0505225e-05,Loyal
758106108,Existing Customer,45,F,2,Uneducated,Single,Less than $40K,Blue,38,3,2,1,7486.0,1758,5728.0,0.613,4604,70,0.707,0.235,0,0,Silent Users,0.1940483951848706,0.0745353399851386,0.4533,Moderately Active,0,4,0,0.0001894282,Loyal
711445233,Existing Customer,42,F,5,Uneducated,Single,Less than $40K,Blue,36,6,3,1,1438.3,0,1438.3,0.813,4653,78,0.95,0.0,0,1,At-Risk Customers,0.3462521806817997,-0.0071402192989158,0.3908,Inactive,0,4,0,9.972134e-06,Loyal
778912683,Existing Customer,51,F,2,Graduate,Single,Unknown,Blue,32,3,3,1,8365.0,1504,6861.0,0.679,4778,88,0.956,0.18,0,1,At-Risk Customers,0.7285676452091449,0.1000964615419934,0.4338,Inactive,0,5,0,4.53211e-06,Loyal
780496833,Attrited Customer,56,F,1,College,Single,Less than $40K,Blue,43,3,2,2,2846.0,0,2846.0,0.747,2122,44,0.419,0.0,1,0,Silent Users,-0.9593888311115512,-0.6937840456392029,0.3348,Inactive,0,4,0,0.9918424,High Risk
720057183,Existing Customer,49,F,4,Doctorate,Single,Less than $40K,Blue,42,5,1,4,7789.0,957,6832.0,0.724,3412,70,0.842,0.123,0,0,Silent Users,0.1273820771125113,-0.265704826652117,0.4839,Moderately Active,0,4,0,1.576669e-08,Loyal
789081408,Attrited Customer,44,F,4,Uneducated,Single,Less than $40K,Blue,32,6,3,4,1438.3,170,1268.3,0.889,2527,45,0.406,0.118,1,1,At-Risk Customers,-1.062442679402248,-0.3001926842249297,0.2963,Inactive,0,4,0,0.9994881,High Risk
720634683,Attrited Customer,48,F,2,College,Married,Unknown,Blue,37,5,2,4,2220.0,0,2220.0,0.737,2456,45,0.452,0.0,1,0,Silent Users,-0.8882889500318867,-0.6155040692214454,0.3418,Inactive,0,5,0,0.9998462,High Risk
808732458,Existing Customer,48,M,3,Unknown,Married,$120K +,Blue,43,5,3,0,6626.0,1558,5068.0,1.02,2838,49,1.333,0.235,0,1,At-Risk Customers,-0.8132864551965808,-0.2965444268247433,0.3216,Inactive,0,0,0,0.034175195,Loyal
719947533,Existing Customer,46,F,2,Graduate,Married,Unknown,Blue,36,6,2,1,5547.0,0,5547.0,0.85,4585,79,0.795,0.0,0,0,Silent Users,0.5635568288414784,-0.248492362858427,0.4505,Moderately Active,0,5,0,7.203563e-05,Loyal
715452408,Existing Customer,37,F,2,Graduate,Divorced,Less than $40K,Blue,36,4,3,3,1734.0,987,747.0,0.879,4727,67,0.914,0.569,0,4,Deal Hunters,-0.4008265295735387,1.2255421878567665,0.4232,Inactive,0,4,0,6.4586355e-05,Loyal
718103733,Existing Customer,41,F,4,Unknown,Married,Less than $40K,Blue,31,4,3,4,2934.0,933,2001.0,0.898,4253,66,0.737,0.318,0,1,At-Risk Customers,-0.2708126763377148,0.4825620705672798,0.3891,Inactive,0,4,0,0.00025714198,Loyal
788705358,Existing Customer,44,M,4,High School,Married,$120K +,Blue,33,4,1,4,14527.0,2070,12457.0,0.525,3965,58,0.568,0.142,0,0,Silent Users,0.1248776872079196,-0.809473452760224,0.4656,Moderately Active,0,0,0,3.63426e-05,Loyal
772105608,Existing Customer,48,F,4,Uneducated,Single,Less than $40K,Blue,37,6,3,4,2646.0,872,1774.0,0.865,4246,80,0.739,0.33,0,1,At-Risk Customers,0.0873686635154362,0.7201533133621474,0.4228,Inactive,0,4,0,3.7394987e-06,Loyal
718396533,Existing Customer,47,M,3,College,Single,$80K - $120K,Blue,38,5,3,3,8185.0,1556,6629.0,0.806,4527,83,0.93,0.19,0,1,At-Risk Customers,0.52946049110253,0.0533739967418237,0.4197,Inactive,0,3,0,9.433025e-06,Loyal
